1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,27877RSNLLWATER,110006848322,RESINALL CORP,302 N WATER ST,SEVERN,NORTHAMPTON,NC,27877,,,36.512959,-77.189580,,ERGON INC,087023743,ERGON INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221956915,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28054NRYLC214WE,110000348259,URETHANE SYSTEMS USA LLC,214 W RUBY AVE,GASTONIA,GASTON,NC,28054,,,35.243979,-81.187979,,UBE CORP AMERICA INC.,NA,LANXESS CORP,NA,,LANXESS DEUTSCHLAND GMBH,NO,325,Chemicals,,,,,,,325211,,,,,,1323222150524,Carboxin,NO,0005234684,5234-68-4,130203,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,100.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,100.000,,,
2023,28302DPNTFHIGHW,110000559609,CHEMOURS CO - FAYETTEVILLE WORKS,22828 NC HWY 87 W,FAYETTEVILLE,BLADEN,NC,28306,,,34.835139,-78.856375,,THE CHEMOURS CO,079550093,THE CHEMOURS CO,NA,,NA,NO,325,Chemicals,,,,,,,325120,326130,,,,,1323222270439,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,676.000,2357.000,1846.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4879.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4618.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4618.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6951.000,0.000,0.000,0.000,0.000,6951.000,0.000,11569.000,9497.000,0.000,0.000,4879.000,4618.000,0.000,0.000,0.000,0.000,0.000,0.000,6951.000,16448.000,,PRODUCTION,1.010
2023,27360NLNFL55CLN,110021035814,UNILIN FLOORING,550 CLONIGER DR,THOMASVILLE,DAVIDSON,NC,27360,,,35.867205,-80.051901,,MOHAWK INDUSTRIES INC,120930102,MOHAWK INDUSTRIES INC,NA,,NA,NO,321,Wood Products,,,,,,,321211,,,,,,1323222173890,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,929.000,0.000,0.000,929.000,933.000,0.000,933.000,22.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,1884.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,933.000,0.000,929.000,0.000,22.000,1884.000,,ACTIVITY,1.240
2023,2827WSTHRN1169T,110069248479,SWS CONCRETE-WESTINGHOUSE PLANT,11609 TEXLAND BLVD,CHARLOTTE,MECKLENBURG,NC,28273,,,35.107095,-80.925737,,STEVENSON-WEIR/SOUTHERN LLC,NA,STEVENSON-WEIR/SOUTHERN LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221709811,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.010
2023,27870RSMRY12THS,110001483261,ROSEMARY POWER STATION,120 12TH ST,ROANOKE RAPIDS,HALIFAX,NC,27870,,,36.452268,-77.657449,,DOMINION ENERGY INC,101715035,DOMINION ENERGY INC,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221769767,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28603SCRTLSTATE,110000350637,CORNING OPTICAL COMMUNICATIONS LLC-HMTC,1164 23RD ST SE,HICKORY,CATAWBA,NC,28602,,,35.710140,-81.293186,,CORNING INC,001307735,CORNING INC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335921,,,,,,1323221886132,Antimony compounds,NO,N010,N010,649921,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1494.000,0.000,0.000,0.000,0.000,0.000,0.000,1494.000,0.000,0.000,21572.000,0.000,0.000,21572.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23066.000,1494.000,0.000,0.000,0.000,1494.000,0.000,0.000,0.000,0.000,21572.000,0.000,0.000,23066.000,,PRODUCTION,0.350
2023,2817WTRNGL296US,110031274323,TRIANGLE BRICK-WADESBORO,2960 US HIGHWAY 52 N,WADESBORO,ANSON,NC,28170,,,35.020377,-80.087817,,NA,,TRIANGLE BRICK CO,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327120,,,,,,1323222142729,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28557BLLYR135LI,110009858038,BALLY REFRIGERATED BOXES INC.,135 LITTLE NINE ROAD,MOREHEAD CITY,CARTERET,NC,28557,,,34.739535,-76.815748,,BALLY REFRIGERATED BOXES INC,NA,BALLY REFRIGERATED BOXES INC,NA,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1323222306615,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,,PRODUCTION,1.000
2023,28206KRZTR3200W,110005985737,KURZ TRANSFER PRODUCTS LP,3200 WOODPARK BLVD,CHARLOTTE,MECKLENBURG,NC,28206,,,35.270987,-80.824491,,KURZ TRANSFER PRODUCTS LP,NA,KURZ TRANSFER PRODUCTS LP,NA,,NA,NO,323,Printing,,,,,,,323111,,,,,,1323221635321,Mixture,NO,MIXTURE,MIXTURE,,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,22046.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22046.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22046.000,0.000,0.000,22046.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22046.000,,ACTIVITY,0.900
2023,2810WCNCRT44SEA,110028915761,CONCRETE SUPPLY CO - MATTHEWS,440 SEABOARD DR,MATTHEWS,UNION,NC,28104,,,35.093954,-80.689964,,CONCRETE SUPPLY CO LLC,080236456,CONCRETE SUPPLY CO LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221676529,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,4.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.130,0.000,0.000,4.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.130,,PRODUCTION,0.770
2023,28170CRLNBLITTL,110008055674,DARLING INGREDIENTS INC - WADESBORO FACILITY,656 LITTLE DUNCAN RD,WADESBORO,ANSON,NC,28170,,,35.037081,-80.083565,,DARLING INGREDIENTS INC,005092358,DARLING INGREDIENTS INC,NA,,NA,NO,311,Food,,,,,,,311613,,,,,,1323221531054,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1840.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3476.000,0.000,0.000,0.000,0.000,5316.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.400,0.000,0.000,0.000,0.000,0.000,0.000,19.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.400,5335.400,0.000,0.000,5316.000,19.400,0.000,0.000,0.000,0.000,0.000,28861.000,0.000,34196.400,,ACTIVITY,1.000
2023,27406CHMLC2410R,110000346563,CHEMOL CO INC,2300 RANDOLPH AVE,GREENSBORO,GUILFORD,NC,27406,,,36.044893,-79.784857,,THE SEYDEL COS,144434909,THE SEYDEL COS,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222307187,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,5.000,142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,147.000,0.000,8165.000,8165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8165.000,0.000,8165.000,147.000,0.000,0.000,147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8165.000,8312.000,,PRODUCTION,0.940
2023,28012DKNRG253PL,110000348008,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,253 PLANT ALLEN RD,BELMONT,GASTON,NC,28012,,,35.187401,-81.020586,,DUKE ENERGY CORP,006996052,DUKE ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221839842,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,6.100,3.900,4.200,0.000,0.000,0.000,0.000,0.000,1500.000,0.000,0.000,0.000,0.000,0.000,1514.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,1515.400,0.000,1500.000,14.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1515.200,,PRODUCTION,0.480
2023,28533SDDSMNCHWY,110000604301,U.S. MARINE CORPS CHERRY POINT AIR STATION,NC HWY 101 AT US 70 W,CHERRY POINT,CRAVEN,NC,285330006,,,34.882736,-76.909871,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1323221910146,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,59.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1460.000,0.000,1460.000,0.000,18.000,0.000,0.000,0.000,0.000,18.000,0.000,1478.000,60.000,0.000,0.000,60.000,0.000,0.000,0.000,1460.000,0.000,0.000,0.000,18.000,1538.000,,ACTIVITY,0.910
2023,28405CRNNG310NC,110038493252,CORNING INC,310 N COLLEGE RD,WILMINGTON,NEW HANOVER,NC,28405,,,34.251196,-77.871074,,CORNING INC,001307735,CORNING INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327212,,,,,,1323222128478,1-Bromopropane,NO,0000106945,106-94-5,23994,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,456.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,456.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9832.000,0.000,0.000,0.000,2768.000,12600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12600.000,456.000,0.000,0.000,456.000,0.000,0.000,0.000,0.000,0.000,12600.000,0.000,0.000,13056.000,,PRODUCTION,0.970
2023,27406CHMLC2410R,110000346563,CHEMOL CO INC,2300 RANDOLPH AVE,GREENSBORO,GUILFORD,NC,27406,,,36.044893,-79.784857,,THE SEYDEL COS,144434909,THE SEYDEL COS,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222307201,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,388.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,388.000,0.000,201620.000,201620.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,201620.000,0.000,201620.000,388.000,0.000,0.000,388.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,201620.000,202008.000,,PRODUCTION,0.720
2023,28655CTPLL90CER,110000351057,VEKA EAST,90 CERAMIC TILE DR,MORGANTON,BURKE,NC,28655,,,35.706972,-81.794472,,VEKA HOLDINGS,804136646,VEKA HOLDINGS,VEKA AG,NA,VEKA AG,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1323222179780,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13015.000,0.000,0.000,13015.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13015.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13015.000,0.000,0.000,13015.000,,PRODUCTION,1.150
2023,28213NCLCH14700,110070834407,MALLARD CREEK POLYMERS,2800 MOREHEAD RD,CHARLOTTE,MECKLENBURG,NC,28262,,,35.224441,-80.877916,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221531078,"1,3-Butadiene",NO,0000106990,106-99-0,24042,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,324.000,852.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1176.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1176.000,0.000,0.000,1176.000,0.000,0.000,0.000,0.000,0.000,0.000,71657.000,0.000,72833.000,,PRODUCTION,0.910
2023,28110HLLYFSECRE,110000348516,TYSON FARMS INC,233 S SECREST AVE,MONROE,UNION,NC,28112,,,34.982528,-80.495808,,TYSON FOODS INC,006903702,TYSON FOODS INC,NA,,NA,NO,311,Food,,,,,,,311615,311119,,,,,1323221661960,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,27560DMSPR5701M,110018517924,ADAMS AN OLDCASTLE CO - MORRISVILLE,5701 MCCRIMMON PKWY,MORRISVILLE,WAKE,NC,27560,,,35.844881,-78.838301,,CRH AMERICAS INC,037176591,CRH AMERICAS INC,CRH PUBLIC LTD CO,219509155,CRH PUBLIC LTD CO,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1323222083127,Mercury,NO,0007439976,7439-97-6,149633,YES,PBT,YES,Elemental metals,NO,YES,NO,R,Pounds,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,,PRODUCTION,2.000
2023,2780WPNCLL542EN,110060260621,HUBBELL LENOIR CITY ROCKY MOUNT,546 ENGLISH RD,ROCKY MOUNT,NASH,NC,27804,,,35.980106,-77.853016,,HUBBELL INC,001181858,HUBBELL INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1323222042691,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,6476.000,1181.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7657.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7657.000,0.000,0.000,7657.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7657.000,,PRODUCTION,1.130
2023,28533SDDSMNCHWY,110000604301,U.S. MARINE CORPS CHERRY POINT AIR STATION,NC HWY 101 AT US 70 W,CHERRY POINT,CRAVEN,NC,285330006,,,34.882736,-76.909871,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1323221910906,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,213.000,242.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,456.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1116.000,0.000,1116.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000,1117.500,457.000,0.000,0.000,456.000,0.000,1.000,0.000,1116.000,0.000,0.000,0.000,0.500,1573.500,,ACTIVITY,0.910
2023,2814WLDPRD132LI,110070225354,INLAND COATINGS,1320 LITTON DR,SALISBURY,ROWAN,NC,28147,,,35.611015,-80.554954,,INLAND COATINGS HOLDINGS LLC,058345307,INLAND COATINGS HOLDINGS LLC,NA,,NA,NO,325,Chemicals,,,,,,,325991,,,,,,1323222017384,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2358.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2358.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9251.000,0.000,0.000,0.000,0.000,9251.000,0.000,9251.000,2358.370,0.000,0.000,2358.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9251.000,11609.370,,ACTIVITY,1.010
